Station_ID,Date_Time,pressure_set_1,air_temp_set_1,air_temp_set_2,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_fifteen_minute_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,altimeter_set_1d,sea_level_pressure_set_1d,wet_bulb_temp_set_1d
LBNL1,2025-10-11T15:00:00Z,98337.0,12.32,12.46,84.62,2.05,355.6,4.4,81.4,0.0,13.94,,N,,9.78,101555.63,101564.04,10.92
LBNL1,2025-10-11T15:15:00Z,98336.0,12.38,12.61,84.63,1.34,357.6,3.24,129.4,0.0,13.94,,N,,9.84,101554.6,101562.37,10.97
LBNL1,2025-10-11T15:30:00Z,98337.0,12.49,12.74,84.2,1.25,331.7,3.89,173.6,0.0,13.94,,NNW,,9.87,101555.63,101562.13,11.04
LBNL1,2025-10-11T15:45:00Z,98352.0,12.77,12.95,82.78,1.54,310.3,3.62,218.3,0.0,13.92,,NW,,9.89,101571.12,101574.44,11.17
LBNL1,2025-10-11T16:00:00Z,98364.0,13.11,13.28,81.39,0.48,305.3,2.8,261.5,0.0,13.91,,NW,,9.96,101583.52,101582.97,11.35
LBNL1,2025-10-11T16:15:00Z,98376.0,13.34,13.46,80.25,1.45,300.1,3.45,302.9,0.0,13.91,,WNW,,9.98,101595.91,101592.65,11.46
LBNL1,2025-10-11T16:30:00Z,98380.0,13.59,13.58,78.72,2.06,275.9,3.76,353.8,0.0,13.91,,W,,9.93,101600.04,101594.0,11.53
LBNL1,2025-10-11T16:45:00Z,98383.0,13.82,13.79,77.97,1.93,273.5,4.4,384.5,0.0,13.89,,W,,10.01,101603.14,101594.51,11.67
LBNL1,2025-10-11T17:00:00Z,98393.0,14.21,14.02,75.63,2.72,286.5,4.64,430.2,0.0,13.87,,WNW,,9.93,101613.47,101600.43,11.79
LBNL1,2025-10-11T17:15:00Z,98401.0,14.56,14.31,74.16,3.0,277.9,4.78,481.1,0.0,13.83,,W,,9.97,101621.73,101604.68,11.96
LBNL1,2025-10-11T17:30:00Z,98396.0,14.74,14.44,72.37,2.86,282.3,5.16,518.4,0.0,13.81,,WNW,,9.78,101616.56,101597.52,11.93
LBNL1,2025-10-11T17:45:00Z,98402.0,15.26,14.89,70.71,3.02,284.9,5.77,576.0,0.0,13.78,,WNW,,9.93,101622.76,101597.89,12.22
LBNL1,2025-10-11T18:00:00Z,98394.0,15.39,14.98,69.59,2.48,285.4,4.37,569.2,0.0,13.78,,WNW,,9.81,101614.5,101588.09,12.22
LBNL1,2025-10-11T18:15:00Z,98388.0,15.63,15.16,69.05,2.29,281.7,4.68,481.9,0.0,13.76,,WNW,,9.93,101608.3,101579.27,12.37
LBNL1,2025-10-11T18:30:00Z,98367.0,16.11,15.71,65.98,1.88,281.8,3.92,608.9,0.0,13.75,,WNW,,9.7,101586.62,101552.2,12.45
LBNL1,2025-10-11T18:45:00Z,98372.0,16.38,15.9,65.55,2.01,270.2,4.4,744.5,0.0,13.72,,W,,9.86,101591.78,101554.38,12.64
LBNL1,2025-10-11T19:00:00Z,98364.0,16.91,16.24,63.02,2.9,271.0,4.61,739.6,0.0,13.68,,W,,9.78,101583.52,101540.25,12.8
LBNL1,2025-10-11T19:15:00Z,98359.0,16.67,16.09,63.08,2.35,271.9,4.64,584.6,0.0,13.66,,W,,9.56,101578.35,101537.69,12.6
LBNL1,2025-10-11T19:30:00Z,98348.0,17.27,16.48,61.5,2.95,290.9,5.32,746.7,0.0,13.65,,WNW,,9.75,101566.99,101519.74,12.93
LBNL1,2025-10-11T19:45:00Z,98326.0,17.43,16.79,60.25,2.31,292.5,5.8,767.2,0.0,13.62,,WNW,,9.59,101544.27,101495.25,12.92
LBNL1,2025-10-11T20:00:00Z,98333.0,17.91,17.28,58.99,2.33,270.1,5.16,707.0,0.0,13.61,,W,,9.73,101551.5,101497.15,13.18
LBNL1,2025-10-11T20:15:00Z,98329.0,18.18,17.4,58.75,2.98,245.4,6.55,775.4,0.0,13.59,,WSW,,9.92,101547.37,101490.08,13.38
LBNL1,2025-10-11T20:30:00Z,98315.0,18.13,17.29,59.79,2.84,265.2,4.64,743.2,0.0,13.59,,W,,10.14,101532.91,101476.18,13.47
LBNL1,2025-10-11T20:45:00Z,98301.0,18.22,17.37,60.11,2.48,253.1,4.64,722.8,0.0,13.56,,WSW,,10.31,101518.46,101460.69,13.59
LBNL1,2025-10-11T21:00:00Z,98289.0,18.32,17.62,59.49,2.26,254.9,4.37,686.5,0.0,13.56,,WSW,,10.24,101506.06,101447.26,13.59
LBNL1,2025-10-11T21:15:00Z,98278.0,18.18,17.5,60.16,2.03,242.0,4.33,680.8,0.0,13.56,,WSW,,10.28,101494.7,101437.38,13.56
LBNL1,2025-10-11T21:30:00Z,98263.0,18.2,17.44,59.77,2.31,245.3,4.3,652.2,0.0,13.56,,WSW,,10.2,101479.21,101421.71,13.52
LBNL1,2025-10-11T21:45:00Z,98256.0,18.68,17.86,58.33,2.08,253.5,4.68,674.6,0.0,13.56,,WSW,,10.29,101471.98,101409.25,13.75
LBNL1,2025-10-11T22:00:00Z,98257.0,18.78,18.25,57.24,2.23,255.5,4.37,620.4,0.0,13.53,,WSW,,10.1,101473.02,101409.19,13.69
LBNL1,2025-10-11T22:15:00Z,98260.0,18.8,18.04,58.73,2.3,239.0,4.37,607.4,0.0,13.53,,WSW,,10.5,101476.11,101412.04,13.91
LBNL1,2025-10-11T22:30:00Z,98264.0,18.84,18.27,58.18,2.36,245.9,4.47,592.9,0.0,13.53,,WSW,,10.4,101480.24,101415.69,13.87
LBNL1,2025-10-11T22:45:00Z,98254.0,18.78,18.21,59.62,2.75,226.6,4.71,623.1,0.0,13.53,,SW,,10.71,101469.92,101406.03,14.01
LBNL1,2025-10-11T23:00:00Z,98247.0,18.85,18.27,59.44,2.82,253.1,4.54,492.0,0.0,13.53,,WSW,,10.73,101462.69,101398.07,14.04
LBNL1,2025-10-11T23:15:00Z,98245.0,19.15,18.63,57.48,2.75,252.5,4.2,426.7,0.0,13.53,,WSW,,10.51,101460.62,101392.74,14.04
LBNL1,2025-10-11T23:30:00Z,98252.0,18.73,18.33,58.35,2.17,238.3,3.99,386.2,0.0,13.53,,WSW,,10.34,101467.85,101404.52,13.8
LBNL1,2025-10-11T23:45:00Z,98254.0,18.24,17.78,62.31,2.63,246.8,4.26,352.2,0.0,13.53,,WSW,,10.87,101469.92,101411.93,13.88
LBNL1,2025-10-12T00:00:00Z,98251.0,18.08,17.66,63.03,2.27,233.5,3.76,313.7,0.0,13.53,,SW,,10.89,101466.82,101410.6,13.83
LBNL1,2025-10-12T00:15:00Z,98242.0,18.02,17.67,64.57,1.9,222.8,3.65,243.8,0.0,13.53,,SW,,11.2,101457.52,101402.03,13.97
LBNL1,2025-10-12T00:30:00Z,98247.0,17.65,17.4,65.04,1.81,245.8,3.62,131.3,0.0,13.55,,WSW,,10.96,101462.69,101411.24,13.7
LBNL1,2025-10-12T00:45:00Z,98245.0,17.61,17.39,62.53,2.45,252.4,4.3,149.6,0.0,13.58,,WSW,,10.32,101460.62,101409.61,13.36
LBNL1,2025-10-12T01:00:00Z,98247.0,17.41,17.14,56.81,3.69,276.0,7.51,105.9,0.0,13.61,,W,,8.7,101462.69,101413.91,12.47
LBNL1,2025-10-12T01:15:00Z,98256.0,16.88,16.71,59.36,3.41,279.3,6.28,55.77,0.0,13.64,,W,,8.85,101471.98,101429.03,12.34
LBNL1,2025-10-12T01:30:00Z,98251.0,16.49,16.37,60.43,3.09,277.4,4.23,20.82,0.0,13.66,,W,,8.75,101466.82,101428.25,12.12
LBNL1,2025-10-12T01:45:00Z,98243.0,16.02,15.92,61.53,2.96,282.4,4.74,5.52,0.0,13.7,,WNW,,8.57,101458.56,101425.19,11.85
LBNL1,2025-10-12T02:00:00Z,98252.0,15.62,15.55,63.17,1.99,294.4,4.1,0.89,0.0,13.71,,WNW,,8.59,101467.85,101439.0,11.69
LBNL1,2025-10-12T02:15:00Z,98259.0,15.29,15.25,64.41,2.37,304.1,4.1,0.04,0.0,13.73,,NW,,8.56,101475.08,101449.9,11.54
LBNL1,2025-10-12T02:30:00Z,98253.0,14.91,14.87,65.99,2.4,304.2,3.86,0.0,0.0,13.75,,NW,,8.56,101468.88,101447.94,11.38
LBNL1,2025-10-12T02:45:00Z,98267.0,14.59,14.58,67.71,1.45,305.0,3.62,0.0,0.0,13.76,,NW,,8.64,101483.34,101465.97,11.29
LBNL1,2025-10-12T03:00:00Z,98278.0,14.41,14.42,68.33,0.37,326.3,2.32,0.0,0.0,13.78,,NNW,,8.6,101494.7,101479.44,11.19
LBNL1,2025-10-12T03:15:00Z,98271.0,14.25,14.27,67.84,1.76,329.9,3.96,0.0,0.0,13.79,,NNW,,8.34,101487.47,101473.98,11.0
LBNL1,2025-10-12T03:30:00Z,98288.0,14.08,14.16,68.26,0.9,341.4,2.8,0.0,0.0,13.81,,NNW,,8.27,101505.03,101493.48,10.89
LBNL1,2025-10-12T03:45:00Z,98296.0,14.16,14.26,67.92,1.45,342.5,3.99,0.0,0.0,13.81,,NNW,,8.27,101513.29,101500.8,10.93
LBNL1,2025-10-12T04:00:00Z,98316.0,14.24,14.24,67.66,2.21,339.8,4.81,0.0,0.0,13.81,,NNW,,8.29,101533.95,101520.57,10.97
LBNL1,2025-10-12T04:15:00Z,98318.0,13.97,13.97,70.14,2.11,332.7,4.13,0.0,0.0,13.81,,NNW,,8.57,101536.01,101525.65,10.99
LBNL1,2025-10-12T04:30:00Z,98310.0,13.93,13.98,70.85,1.19,338.6,4.54,0.0,0.0,13.81,,NNW,,8.68,101527.75,101517.89,11.03
LBNL1,2025-10-12T04:45:00Z,98309.0,14.17,14.22,70.21,2.54,2.71,6.52,0.0,0.0,13.84,,N,,8.77,101526.72,101514.15,11.18
LBNL1,2025-10-12T05:00:00Z,98313.0,14.3,14.33,69.95,3.94,6.51,7.71,0.0,0.0,13.84,,N,,8.84,101530.85,101516.78,11.27
LBNL1,2025-10-12T05:15:00Z,98317.0,14.39,14.42,69.47,4.22,7.76,7.92,0.0,0.0,13.84,,N,,8.83,101534.98,101519.85,11.3
LBNL1,2025-10-12T05:30:00Z,98319.0,14.45,14.49,68.8,4.98,11.18,8.15,0.0,0.0,13.84,,N,,8.74,101537.04,101521.28,11.28
LBNL1,2025-10-12T05:45:00Z,98321.0,14.34,14.38,69.59,4.55,13.26,7.88,0.0,0.0,13.84,,NNE,,8.81,101539.11,101524.6,11.27
LBNL1,2025-10-12T06:00:00Z,98305.0,14.13,14.17,70.25,3.7,14.75,5.8,0.0,0.0,13.84,,NNE,,8.74,101522.59,101510.46,11.15
LBNL1,2025-10-12T06:15:00Z,98301.0,13.93,14.02,71.38,4.21,18.81,5.8,0.0,0.0,13.84,,NNE,,8.79,101518.46,101508.59,11.08
LBNL1,2025-10-12T06:30:00Z,98300.0,13.83,13.88,71.74,3.71,11.49,5.53,0.0,0.0,13.84,,NNE,,8.77,101517.42,101508.69,11.03
LBNL1,2025-10-12T06:45:00Z,98291.0,13.71,13.8,72.01,4.21,14.34,6.11,0.0,0.0,13.84,,NNE,,8.71,101508.13,101500.72,10.95
LBNL1,2025-10-12T07:00:00Z,98289.0,13.71,13.79,71.26,4.13,13.28,6.31,0.0,0.0,13.84,,NNE,,8.55,101506.06,101498.66,10.87
LBNL1,2025-10-12T07:15:00Z,98284.0,13.64,13.71,70.85,4.22,9.21,6.66,0.0,0.0,13.84,,N,,8.4,101500.9,101494.32,10.77
LBNL1,2025-10-12T07:30:00Z,98276.0,13.42,13.48,72.04,4.0,15.83,5.97,0.0,0.0,13.85,,NNE,,8.44,101492.64,101488.57,10.69
LBNL1,2025-10-12T07:45:00Z,98272.0,13.18,13.27,73.94,4.05,19.11,5.87,0.0,0.0,13.88,,NNE,,8.59,101488.51,101487.16,10.66
LBNL1,2025-10-12T08:00:00Z,98262.0,13.11,13.24,73.71,3.95,23.0,5.7,0.0,0.0,13.88,,NNE,,8.48,101478.18,101477.65,10.58
LBNL1,2025-10-12T08:15:00Z,98264.0,13.0,13.09,74.53,4.28,25.89,5.87,0.0,0.0,13.88,,NNE,,8.54,101480.24,101480.92,10.56
LBNL1,2025-10-12T08:30:00Z,98251.0,13.07,13.19,74.2,4.31,30.98,6.18,0.0,0.0,13.88,,NNE,,8.54,101466.82,101466.68,10.59
LBNL1,2025-10-12T08:45:00Z,98252.0,13.31,13.48,72.24,4.67,32.26,6.08,0.0,0.0,13.88,,NNE,,8.37,101467.85,101464.99,10.61
LBNL1,2025-10-12T09:00:00Z,98250.0,13.53,13.69,69.76,4.44,33.86,5.91,0.0,0.0,13.88,,NE,,8.06,101465.79,101460.41,10.56
LBNL1,2025-10-12T09:15:00Z,98249.0,13.33,13.48,70.23,4.76,29.63,5.87,0.0,0.0,13.88,,NNE,,7.97,101464.75,101461.71,10.42
LBNL1,2025-10-12T09:30:00Z,98245.0,13.14,13.24,71.18,5.39,25.33,6.28,0.0,0.0,13.88,,NNE,,7.99,101460.62,101459.72,10.35
LBNL1,2025-10-12T09:45:00Z,98244.0,13.07,13.22,71.3,5.42,23.06,6.35,0.0,0.0,13.88,,NNE,,7.95,101459.59,101459.45,10.3
LBNL1,2025-10-12T10:00:00Z,98239.0,13.12,13.27,70.26,5.34,24.15,6.18,0.0,0.0,13.88,,NNE,,7.78,101454.43,101453.78,10.23
LBNL1,2025-10-12T10:15:00Z,98227.0,13.09,13.24,69.65,5.26,30.13,6.08,0.0,0.0,13.88,,NNE,,7.62,101442.03,101441.65,10.15
LBNL1,2025-10-12T10:30:00Z,98224.0,13.4,13.63,66.87,4.85,24.51,6.04,0.0,0.0,13.88,,NNE,,7.31,101438.94,101435.08,10.13
LBNL1,2025-10-12T10:45:00Z,98204.0,13.75,14.08,63.52,3.94,28.44,5.29,0.0,0.0,13.88,,NNE,,6.89,101418.28,101410.46,10.08
LBNL1,2025-10-12T11:00:00Z,98185.0,13.97,14.37,61.6,3.63,28.75,4.71,0.0,0.0,13.88,,NNE,,6.65,101398.66,101388.33,10.07
LBNL1,2025-10-12T11:15:00Z,98175.0,14.17,14.48,59.9,2.57,31.25,4.78,0.0,0.0,13.88,,NNE,,6.43,101388.33,101375.75,10.06
LBNL1,2025-10-12T11:30:00Z,98174.0,14.13,14.5,59.32,2.2,26.89,3.41,0.0,0.0,13.88,,NNE,,6.25,101387.3,101375.16,9.96
LBNL1,2025-10-12T11:45:00Z,98169.0,14.03,14.2,60.05,2.36,24.88,3.72,0.0,0.0,13.88,,NNE,,6.33,101382.13,101371.18,9.95
LBNL1,2025-10-12T12:00:00Z,98168.0,13.87,14.01,60.52,1.61,11.78,3.07,0.0,0.0,13.88,,NNE,,6.3,101381.1,101371.97,9.86
LBNL1,2025-10-12T12:15:00Z,98174.0,13.38,13.68,62.4,1.18,11.16,2.97,0.0,0.0,13.88,,N,,6.28,101387.3,101383.71,9.64
LBNL1,2025-10-12T12:30:00Z,98168.0,13.14,13.59,63.6,2.4,16.63,4.51,0.0,0.0,13.88,,NNE,,6.33,101381.1,101380.22,9.55
LBNL1,2025-10-12T12:45:00Z,98170.0,13.39,13.79,62.31,3.42,17.97,4.64,0.0,0.0,13.91,,NNE,,6.27,101383.17,101379.45,9.64
LBNL1,2025-10-12T13:00:00Z,98174.0,13.56,13.89,61.03,3.1,14.71,4.74,0.0,0.0,13.91,,NNE,,6.13,101387.3,101381.69,9.64
LBNL1,2025-10-12T13:15:00Z,98183.0,13.05,13.44,63.19,1.72,359.1,3.89,0.0,0.0,13.91,,N,,6.15,101396.59,101396.73,9.43
LBNL1,2025-10-12T13:30:00Z,98196.0,12.69,13.01,67.07,0.0,0.0,0.0,0.0,0.0,13.91,,N,,6.68,101410.02,101414.26,9.52
LBNL1,2025-10-12T13:45:00Z,98192.0,12.42,12.62,69.01,0.07,265.3,1.71,0.01,0.0,13.91,,W,,6.84,101405.89,101413.23,9.47
LBNL1,2025-10-12T14:00:00Z,98201.0,11.94,12.25,70.13,1.75,7.0,3.38,0.22,0.0,13.91,,N,,6.61,101415.18,101428.0,9.15
LBNL1,2025-10-12T14:15:00Z,98186.0,12.33,12.56,67.53,2.99,2.76,4.3,2.42,0.0,13.94,,N,,6.43,101399.69,101408.0,9.25
LBNL1,2025-10-12T14:30:00Z,98179.0,12.56,12.75,65.9,4.25,6.59,5.66,7.75,0.0,13.94,,N,,6.3,101392.46,101398.17,9.28
LBNL1,2025-10-12T14:45:00Z,98184.0,12.87,13.09,63.81,3.86,4.95,5.26,22.2,0.0,13.94,,N,,6.12,101397.63,101399.85,9.34
LBNL1,2025-10-12T15:00:00Z,98187.0,12.86,13.14,63.63,3.55,3.65,5.16,79.96,0.0,13.93,,N,,6.07,101400.72,101403.01,9.31
LBNL1,2025-10-12T15:15:00Z,98210.0,12.67,13.01,65.69,3.06,359.9,5.19,129.2,0.0,13.91,,N,,6.36,101424.48,101428.97,9.36
LBNL1,2025-10-12T15:30:00Z,98214.0,12.81,13.18,65.6,1.44,346.9,4.4,172.2,0.0,13.91,,NNW,,6.47,101428.61,101431.46,9.47
LBNL1,2025-10-12T15:45:00Z,98212.0,13.41,13.76,62.6,2.4,356.7,4.47,216.8,0.0,13.91,,N,,6.35,101426.54,101422.63,9.68
LBNL1,2025-10-12T16:00:00Z,98200.0,13.62,13.86,61.75,0.76,277.8,2.56,262.3,0.0,13.91,,W,,6.35,101414.15,101407.85,9.78
LBNL1,2025-10-12T16:15:00Z,98193.0,14.13,14.35,59.83,0.55,287.3,2.32,307.8,0.0,13.91,,WNW,,6.37,101406.92,101394.78,10.01
LBNL1,2025-10-12T16:30:00Z,98188.0,14.69,14.78,58.14,0.96,288.0,2.84,352.1,0.0,13.88,,WNW,,6.48,101401.76,101383.29,10.31
LBNL1,2025-10-12T16:45:00Z,98175.0,14.9,14.97,57.99,2.01,275.4,3.79,395.6,0.0,13.86,,W,,6.64,101388.33,101367.56,10.47
LBNL1,2025-10-12T17:00:00Z,98165.0,15.36,15.23,56.88,2.62,274.8,3.76,435.9,0.0,13.83,,W,,6.79,101378.0,101352.06,10.73
LBNL1,2025-10-12T17:15:00Z,98158.0,15.63,15.46,56.5,2.19,271.1,3.82,474.8,0.0,13.79,,W,,6.95,101370.77,101341.79,10.92
LBNL1,2025-10-12T17:30:00Z,98140.0,15.91,15.56,55.34,2.52,273.4,3.76,511.3,0.0,13.77,,W,,6.9,101352.19,101320.11,11.02
LBNL1,2025-10-12T17:45:00Z,98111.0,16.13,15.86,55.5,1.8,267.5,4.23,546.1,0.0,13.75,,W,,7.15,101322.24,101287.75,11.22
LBNL1,2025-10-12T18:00:00Z,98088.0,16.98,16.55,53.67,2.26,267.0,3.92,577.1,0.0,13.74,,W,,7.45,101298.48,101254.58,11.71
LBNL1,2025-10-12T18:15:00Z,98067.0,17.24,16.86,53.26,1.88,260.1,3.45,603.0,0.0,13.72,,W,,7.58,101276.8,101230.01,11.88
LBNL1,2025-10-12T18:30:00Z,98061.0,17.49,17.03,51.77,2.18,262.0,4.13,627.7,0.0,13.7,,W,,7.4,101270.6,101221.01,11.9
LBNL1,2025-10-12T18:45:00Z,98046.0,17.72,17.16,50.44,2.43,267.2,4.26,650.1,0.0,13.67,,W,,7.23,101255.11,101203.02,11.91
LBNL1,2025-10-12T19:00:00Z,98024.0,18.12,17.63,48.63,1.9,244.7,4.06,669.7,0.0,13.64,,WSW,,7.06,101232.39,101175.93,12.0
LBNL1,2025-10-12T19:15:00Z,98007.0,18.39,17.78,46.28,2.17,254.3,4.37,684.4,0.0,13.62,,WSW,,6.59,101214.83,101155.41,11.9
LBNL1,2025-10-12T19:30:00Z,97992.0,18.49,17.95,45.75,2.11,256.9,4.68,695.8,0.0,13.59,,WSW,,6.51,101199.34,101138.83,11.91
LBNL1,2025-10-12T19:45:00Z,97977.0,18.94,18.27,42.71,2.58,255.9,4.95,703.3,0.0,13.58,,WSW,,5.92,101183.85,101118.45,11.85
LBNL1,2025-10-12T20:00:00Z,97960.0,19.06,18.29,41.88,3.08,273.5,4.26,706.4,0.0,13.56,,W,,5.75,101166.29,101099.63,11.82
LBNL1,2025-10-12T20:15:00Z,97943.0,19.07,18.17,44.58,3.02,275.0,5.97,705.6,0.0,13.54,,W,,6.66,101148.74,101082.01,12.2
LBNL1,2025-10-12T20:30:00Z,97923.0,18.99,18.28,48.21,2.89,261.6,5.66,701.3,0.0,13.53,,W,,7.74,101128.08,101062.15,12.65
LBNL1,2025-10-12T20:45:00Z,97901.0,19.11,18.24,46.91,2.81,263.6,4.54,693.8,0.0,13.53,,W,,7.45,101105.36,101038.18,12.56
LBNL1,2025-10-12T21:00:00Z,97877.0,18.89,18.01,46.34,2.65,278.0,4.74,681.7,0.0,13.5,,W,,7.06,101080.58,101015.77,12.31
LBNL1,2025-10-12T21:15:00Z,97861.0,19.24,18.48,46.33,2.57,262.3,4.64,668.0,0.0,13.5,,W,,7.38,101064.05,100995.51,12.59
LBNL1,2025-10-12T21:30:00Z,97835.0,19.06,18.34,47.87,2.69,248.5,5.26,649.0,0.0,13.51,,WSW,,7.7,101037.2,100970.6,12.66
LBNL1,2025-10-12T21:45:00Z,97827.0,19.01,18.31,48.29,2.54,256.5,4.47,623.5,0.0,13.53,,WSW,,7.78,101028.94,100962.89,12.67
LBNL1,2025-10-12T22:00:00Z,97809.0,18.73,18.03,50.13,2.77,247.1,4.43,595.5,0.0,13.53,,WSW,,8.07,101010.35,100947.39,12.69
LBNL1,2025-10-12T22:15:00Z,97798.0,18.89,18.23,50.89,2.36,256.3,4.4,566.3,0.0,13.53,,WSW,,8.44,100998.99,100934.28,12.93
LBNL1,2025-10-12T22:30:00Z,97772.0,18.64,17.89,51.89,2.61,269.6,4.57,533.8,0.0,13.52,,W,,8.5,100972.14,100910.16,12.86
LBNL1,2025-10-12T22:45:00Z,97749.0,18.16,17.54,52.92,2.56,256.7,4.61,498.9,0.0,13.51,,WSW,,8.35,100948.39,100891.7,12.59
LBNL1,2025-10-12T23:00:00Z,97737.0,18.02,17.57,52.84,2.67,259.6,4.68,461.1,0.0,13.53,,W,,8.19,100936.0,100880.83,12.46
LBNL1,2025-10-12T23:15:00Z,97724.0,17.83,17.38,54.18,2.67,266.6,4.91,420.3,0.0,13.53,,W,,8.39,100922.57,100869.48,12.48
LBNL1,2025-10-12T23:30:00Z,97709.0,17.63,17.2,56.42,2.62,250.5,5.29,380.6,0.0,13.56,,WSW,,8.8,100907.08,100856.13,12.6
LBNL1,2025-10-12T23:45:00Z,97701.0,17.15,16.68,59.22,2.75,272.5,4.54,269.3,0.0,13.56,,W,,9.07,100898.82,100853.17,12.54
LBNL1,2025-10-13T00:00:00Z,97676.0,16.92,16.55,58.11,1.85,247.8,4.03,308.9,0.0,13.58,,WSW,,8.57,100873.0,100829.88,12.2
LBNL1,2025-10-13T00:15:00Z,97666.0,17.25,17.02,56.11,1.39,239.5,3.34,261.5,0.0,13.59,,WSW,,8.36,100862.67,100815.95,12.24
LBNL1,2025-10-13T00:30:00Z,97639.0,17.28,17.14,58.18,0.59,242.3,2.56,198.9,0.0,13.59,,WSW,,8.93,100834.79,100787.76,12.52
LBNL1,2025-10-13T00:45:00Z,97630.0,17.07,16.96,57.3,0.77,228.5,2.73,136.0,0.0,13.59,,SW,,8.51,100825.49,100780.8,12.23
LBNL1,2025-10-13T01:00:00Z,97634.0,17.06,16.81,57.66,0.7,230.0,2.53,102.2,0.0,13.61,,SW,,8.59,100829.62,100785.05,12.26
LBNL1,2025-10-13T01:15:00Z,97625.0,16.67,16.57,59.44,0.72,230.7,1.71,50.43,0.0,13.64,,SW,,8.67,100820.33,100779.98,12.15
LBNL1,2025-10-13T01:30:00Z,97612.0,16.48,16.49,60.04,0.36,204.9,1.36,13.15,0.0,13.67,,SSW,,8.64,100806.9,100768.65,12.06
LBNL1,2025-10-13T01:45:00Z,97596.0,16.23,16.2,60.02,0.32,207.2,1.26,2.77,0.0,13.69,,SSW,,8.4,100790.38,100754.95,11.84
LBNL1,2025-10-13T02:00:00Z,97594.0,15.99,16.05,60.4,0.31,193.6,1.26,0.31,0.0,13.71,,SSW,,8.27,100788.31,100755.53,11.68
LBNL1,2025-10-13T02:15:00Z,97583.0,15.91,15.95,59.99,0.21,185.2,1.19,0.01,0.0,13.72,,S,,8.09,100776.95,100745.04,11.56
LBNL1,2025-10-13T02:30:00Z,97591.0,15.62,15.73,61.02,0.41,221.5,1.36,0.0,0.0,13.73,,SW,,8.07,100785.22,100756.51,11.43
LBNL1,2025-10-13T02:45:00Z,97577.0,15.51,15.52,64.58,0.24,216.4,1.47,0.0,0.0,13.75,,SW,,8.81,100770.76,100743.28,11.74
LBNL1,2025-10-13T03:00:00Z,97575.0,15.49,15.55,64.07,0.14,210.2,1.09,0.0,0.0,13.75,,SSW,,8.67,100768.69,100741.46,11.67
LBNL1,2025-10-13T03:15:00Z,97552.0,15.23,15.3,68.33,0.21,219.7,1.98,0.0,0.0,13.75,,SW,,9.39,100744.94,100720.55,11.92
LBNL1,2025-10-13T03:30:00Z,97543.0,15.22,15.16,66.58,0.31,121.6,1.19,0.0,0.0,13.77,,ESE,,8.99,100735.65,100711.44,11.71
LBNL1,2025-10-13T03:45:00Z,97547.0,15.08,15.14,67.28,0.16,280.0,1.71,0.0,0.0,13.78,,W,,9.01,100739.78,100717.12,11.66
LBNL1,2025-10-13T04:00:00Z,97565.0,14.76,14.78,68.66,2.56,285.5,4.06,0.01,0.0,13.78,,WNW,,9.01,100758.37,100739.3,11.53
LBNL1,2025-10-13T04:15:00Z,97570.0,14.72,14.67,69.07,1.51,268.1,3.41,0.0,0.0,13.78,,W,,9.06,100763.53,100744.89,11.54
LBNL1,2025-10-13T04:30:00Z,97569.0,14.61,14.52,70.37,0.36,200.7,1.5,0.0,0.0,13.78,,SSW,,9.23,100762.5,100745.1,11.58
LBNL1,2025-10-13T04:45:00Z,97564.0,14.72,14.64,71.22,1.12,234.5,4.37,0.0,0.0,13.78,,SW,,9.52,100757.33,100738.64,11.78
LBNL1,2025-10-13T05:00:00Z,97556.0,14.65,14.58,70.67,2.07,276.5,3.79,0.0,0.0,13.78,,W,,9.33,100749.07,100731.18,11.65
LBNL1,2025-10-13T05:15:00Z,97543.0,14.45,14.4,69.32,2.32,287.9,3.55,0.0,0.0,13.79,,WNW,,8.85,100735.65,100720.0,11.33
LBNL1,2025-10-13T05:30:00Z,97543.0,14.11,14.08,68.84,2.44,303.3,3.96,0.0,0.0,13.81,,WNW,,8.42,100735.65,100723.81,10.97
LBNL1,2025-10-13T05:45:00Z,97536.0,13.81,13.81,70.0,2.2,301.9,3.62,0.0,0.0,13.81,,WNW,,8.38,100728.42,100720.0,10.82
LBNL1,2025-10-13T06:00:00Z,97532.0,13.57,13.58,70.99,1.65,287.7,2.86,0.0,0.0,13.81,,WNW,,8.36,100724.29,100718.51,10.71
LBNL1,2025-10-13T06:15:00Z,97523.0,13.43,13.41,71.66,1.43,320.4,2.53,0.0,0.0,13.84,,NW,,8.37,100714.99,100710.78,10.65
LBNL1,2025-10-13T06:30:00Z,97525.0,13.39,13.39,71.55,0.7,311.9,2.32,0.0,0.0,13.84,,NW,,8.31,100717.06,100713.28,10.61
LBNL1,2025-10-13T06:45:00Z,97535.0,13.29,13.36,71.8,1.77,265.6,3.99,0.0,0.0,13.84,,W,,8.26,100727.38,100724.79,10.54
LBNL1,2025-10-13T07:00:00Z,97535.0,13.26,13.29,71.47,3.2,280.5,5.16,0.0,0.0,13.84,,W,,8.16,100727.38,100725.11,10.48
